id,SalePrice
1861,115924.57264927804
1862,296186.1462906308
1863,281633.7702158955
1864,281707.6000327374
1865,337849.3275809642
1866,324883.56119998806
1867,228383.60814623893
1868,286758.2431111925
1869,204283.31459322968
1870,225688.83761499223
1871,246299.78739101306
1872,172787.5168728912
1873,248085.0198865413
1874,149997.24997542967
1875,198879.51206880822
1876,194518.03956222098
1877,211474.1663627346
1878,206862.12074661045
1879,130046.86627697312
1880,127656.79448143154
1881,247449.24576013954
1882,253470.92983721165
1883,185119.71046760384
1884,206858.30475171737
1885,244906.78194065
1886,282919.15864287276
1887,214451.76386997342
1888,274826.9523434234
1889,167933.65339244477
1890,122368.47790394121
1891,131689.48252386344
1892,101999.66917195599
1893,131894.0748186605
1894,128683.59564194651
1895,138839.91290530915
1896,127210.50910689236
1897,118201.70444991188
1898,115020.98664552883
1899,159230.6640884528
1900,156723.24565686725
1901,164534.757123072
1902,153591.27872112053
1903,219162.83132272062
1904,140562.26690227722
1905,208785.33734707945
1906,144511.34482501057
1907,217617.68682852632
1908,109816.25807275959
1909,132655.42446202907
1910,120691.40744184057
1911,206031.61562977926
1912,345985.69678920374
1913,143205.4142054083
1914,67666.20905760507
1915,299588.9204990248
1916,65562.93082849412
1917,252920.18277195236
1918,142837.0485397488
1919,174945.10736247746
1920,150285.70018949683
1921,389969.4223184268
1922,317737.375392252
1923,217260.66442151216
1924,232103.83305268938
1925,195459.84909923043
1926,383612.98216261173
1927,134229.24357029953
1928,148672.8720729394
1929,125616.63359484824
1930,129304.91196009409
1931,142183.13447131493
1932,141012.33488210305
1933,172782.5427375686
1934,180474.59243564174
1935,171201.5229398307
1936,192584.09163060942
1937,181512.99821122078
1938,166549.72862639133
1939,243588.12033952278
1940,196961.6367010402
1941,170549.54513087083
1942,186497.89887870222
1943,205654.91565619825
1944,350370.0614223598
1945,385259.6462916667
1946,132442.03099665005
1947,306257.0306342692
1948,179262.96717425936
1949,249006.2006995986
1950,185291.22407892617
1951,260015.10818298432
1952,217982.08422828023
1953,171128.7979723861
1954,181863.43410910526
1955,134026.79797815988
1956,330304.61686667195
1957,152547.54614389787
1958,312562.1455246248
1959,146043.1107826759
1960,111784.48642962062
1961,123497.59284306402
1962,98915.96804593991
1963,108467.83235615303
1964,108369.50192195577
1965,145039.45552503955
1966,135528.5821662076
1967,284190.32136138086
1968,411352.3852004688
1969,378933.4230881579
1970,422042.0700293785
1971,490932.42415848025
1972,380696.5827649506
1973,262767.1829421954
1974,324481.8386713837
1975,550713.7470880448
1976,272241.62018280773
1977,343782.6238581626
1978,347100.9615525999
1979,327237.48498343886
1980,200347.44244349163
1981,341868.4029080642
1982,218719.17983154295
1983,201127.43566537678
1984,168278.87328325235
1985,222337.93817394233
1986,208558.45666237982
1987,178550.02345354474
1988,175359.0735261622
1989,191659.42857767694
1990,210182.53998567004
1991,227605.3332048638
1992,214230.4784013668
1993,168085.64663030268
1994,233140.5162827499
1995,184135.27039820555
1996,237142.86841957585
1997,303739.30381499045
1998,321043.8990557732
1999,256184.27148935007
2000,322761.75304141315
2001,268889.84356696956
2002,230794.61887847542
2003,258337.97589867344
2004,282974.8252118119
2005,215285.08021673706
2006,220305.4999639687
2007,253104.49984771333
2008,215660.96676566312
2009,194918.48058363807
2010,194981.32809311108
2011,136384.629979184
2012,169527.08359319455
2013,179880.67991340786
2014,187497.90322093334
2015,205774.85332725782
2016,188003.09528947936
2017,199299.739044219
2018,120313.27568017293
2019,132095.88922308487
2020,106252.17211211356
2021,102925.82239497476
2022,181998.8470253148
2023,140578.25198309319
2024,250058.68518292892
2025,373183.560581335
2026,176948.79779906702
2027,161183.73249207452
2028,147986.91041485406
2029,169679.83760503423
2030,276607.67957968736
2031,235873.1893824267
2032,249060.6971538738
2033,263603.1224633154
2034,174581.2559689095
2035,217506.0279448627
2036,199378.77629793162
2037,207757.24825163576
2038,326358.354090666
2039,223527.3254849651
2040,289826.87791165255
2041,284522.9935399542
2042,203944.13913981654
2043,179789.5783092253
2044,166939.95178593707
2045,217292.06907090853
2046,149338.8036543167
2047,144482.66710286916
2048,139540.59361328397
2049,144185.40895235204
2050,179958.56654591652
2051,104827.406047147
2052,123322.33260877195
2053,145547.34732038848
2054,95157.80464384408
2055,151314.504032657
2056,146061.64541697208
2057,116721.18587978897
2058,214011.2972216238
2059,133916.04690615204
2060,173822.53321344478
2061,180208.06517429015
2062,133092.73110615945
2063,123575.12731251122
2064,143715.46893355268
2065,121198.53420260455
2066,163719.47095274404
2067,107566.48596519763
2068,145054.1843203659
2069,86946.90697224716
2070,121742.6342324983
2071,95147.23785686084
2072,129279.54915399119
2073,135311.508558784
2074,183651.89825331554
2075,151883.3948956148
2076,119948.3443744615
2077,159932.46293228184
2078,124464.24815560572
2079,131578.18254596923
2080,121209.67455925405
2081,128288.14524192423
2082,120130.95850374579
2083,142696.25999628715
2084,115356.97347245153
2085,116582.32534547815
2086,102532.40998412206
2087,120952.87427171042
2088,98417.79278745162
2089,80945.60443890646
2090,125399.88716599293
2091,109380.56945282334
2092,118839.5390276501
2093,110789.43118690606
2094,106977.91456471696
2095,149406.78680584568
2096,80820.20891923722
2097,103553.73816922921
2098,138280.68664106444
2099,54645.07820259105
2100,72660.65131327428
2101,108879.76736288183
2102,128200.67355760947
2103,104083.94374788557
2104,142867.76529250172
2105,125390.3446629899
2106,55254.66191359878
2107,202889.10937746603
2108,114438.45278646181
2109,110164.72942930278
2110,127490.21849679643
2111,139182.29129339138
2112,134584.2060143208
2113,122467.09752782596
2114,120877.38524170214
2115,160914.36248127854
2116,114215.29472014855
2117,146809.54837432562
2118,124811.65303240083
2119,113968.32912560999
2120,117651.92925052484
2121,89405.06222205107
2122,115003.19179615243
2123,84280.41151933602
2124,160398.7453789749
2125,120348.5744494553
2126,145636.13278232564
2127,157537.596375769
2128,123383.75482730588
2129,93142.53902250784
2130,133748.81754152646
2131,147253.59065521674
2132,114873.5958909611
2133,122746.17971444069
2134,120838.30236046526
2135,95511.34350071412
2136,77776.05297070353
2137,109757.83930121911
2138,137088.17558503267
2139,150930.1979866998
2140,135888.1481130418
2141,149149.55851107245
2142,126287.73613018481
2143,140485.87002881287
2144,128000.81812040378
2145,138018.1435949621
2146,173475.58987321818
2147,137724.8008930328
2148,138294.60544534583
2149,149185.3991606796
2150,226420.11687415207
2151,117190.42795160988
2152,157970.74129640425
2153,166593.9555130015
2154,106236.81247311734
2155,142197.5263487637
2156,261166.42474274305
2157,235903.87833980809
2158,236566.39212100132
2159,212709.7395879866
2160,179037.7311396339
2161,246541.0242202612
2162,435474.54474280763
2163,354927.77714807825
2164,254540.07190434117
2165,196670.7554806795
2166,153598.76104780188
2167,224465.6115408698
2168,198479.0749992512
2169,197206.49050796928
2170,216947.5210277837
2171,152879.81845492366
2172,127691.12543550823
2173,164505.95300568163
2174,227078.31212451163
2175,304506.18294111954
2176,309031.3026348806
2177,239335.21323517145
2178,214834.93031780302
2179,137444.44111004687
2180,206253.6659571784
2181,192764.39205706568
2182,221855.131399194
2183,189640.78233360077
2184,118887.50169081392
2185,123311.77587952248
2186,142165.29991013778
2187,152537.14186910726
2188,152906.11514046788
2189,255752.3746057369
2190,81286.69041911223
2191,83488.29362558604
2192,90850.13264913534
2193,110407.61579646126
2194,103872.74812543576
2195,111062.90733697661
2196,102469.24462507121
2197,116457.61400840868
2198,162014.05812041604
2199,178551.20267630395
2200,149431.670127262
2201,150174.96936703904
2202,215188.0971383208
2203,134163.63969244025
2204,184311.08049218965
2205,119622.88059292466
2206,142637.84008619568
2207,212772.6489172831
2208,271241.3549042876
2209,230552.14520496386
2210,117089.6410886852
2211,112798.78306926836
2212,120660.32139625834
2213,105453.46786019903
2214,124501.53638555136
2215,101222.13787572103
2216,140998.75065061855
2217,60521.614404641216
2218,81623.05130076187
2219,74650.3329484081
2220,80581.17417360419
2221,300711.32081134483
2222,264568.103023188
2223,285668.5228366357
2224,208445.91405836458
2225,119704.79660060258
2226,183348.24447112382
2227,197666.421649107
2228,261815.79252605842
2229,257948.88201734851
2230,148157.2702961451
2231,211771.9770278616
2232,170138.24291667715
2233,181695.951019919
2234,238474.60032600386
2235,212884.2904300281
2236,262563.1263473708
2237,324997.4897049074
2238,197418.3388554702
2239,106975.17151422969
2240,155642.40743478434
2241,153862.7098205604
2242,123992.34198881131
2243,127466.97479046245
2244,104117.94722161975
2245,103087.70836821395
2246,141687.8632473611
2247,109773.705931311
2248,122590.74328430985
2249,120024.87182984439
2250,129352.34260561339
2251,96692.8704417347
2252,180372.13913042482
2253,151929.5954736881
2254,175394.8052698894
2255,182762.9634743102
2256,177083.31425496566
2257,202243.36049840506
2258,161612.0540771724
2259,176660.15808513455
2260,156576.68248949747
2261,181981.21276695235
2262,204949.9679117535
2263,364163.16578100243
2264,554982.0620518748
2265,160992.59287503586
2266,289013.2503270408
2267,364810.6040245424
2268,430257.96976400947
2269,145078.83940325922
2270,192031.85538627004
2271,224093.0323320268
2272,198489.3824026242
2273,161861.90764022726
2274,177974.3815693734
2275,159325.70901807188
2276,194009.08378792813
2277,179889.2181488274
2278,146028.17409774562
2279,123389.79519588457
2280,118615.90126777832
2281,168789.36285032245
2282,187290.20708891668
2283,107126.22599230078
2284,112792.9736650076
2285,140878.39267485967
2286,125469.07395100516
2287,367447.6777195111
2288,272193.4953357256
2289,380843.83067217923
2290,478284.1258050199
2291,315576.657152995
2292,453574.0090680822
2293,501354.24497446476
2294,413178.37917123485
2295,528014.506196708
2296,288948.74157927826
2297,328895.62421894935
2298,341557.63605357823
2299,374112.8576801424
2300,327492.31126640516
2301,301119.63076554355
2302,246315.3434247055
2303,241257.1342745266
2304,245264.2141284935
2305,199140.5232568893
2306,194135.39453202544
2307,197450.8671623909
2308,229075.07131604178
2309,275377.2810146272
2310,210772.964070874
2311,201606.25543107878
2312,176497.04020220364
2313,173547.34166735734
2314,178502.36074357864
2315,180698.02643929562
2316,192880.10887726437
2317,189405.86384230386
2318,182354.65984295416
2319,183410.35936238072
2320,184945.06409451054
2321,237937.32111555545
2322,178788.65864772804
2323,187027.6260650836
2324,174252.3952580489
2325,220023.9682670168
2326,170089.50511678946
2327,203648.70310544898
2328,225214.84352512652
2329,189619.4122741307
2330,181684.98319608183
2331,353207.3436091525
2332,394652.1136434628
2333,317845.47991848784
2334,250849.7552651927
2335,267262.0185020142
2336,312178.2840481716
2337,198408.5137447353
2338,275450.0966030365
2339,217916.7247689881
2340,420593.4391062296
2341,214301.50731391084
2342,234201.62567498462
2343,228505.15104605674
2344,214935.6593882029
2345,233970.0860919674
2346,214585.60738890243
2347,198707.1475804468
2348,244901.162504079
2349,174939.37724483322
2350,305426.5523244898
2351,261969.29096568533
2352,257852.9195521675
2353,248733.58594190527
2354,133908.42656314318
2355,141017.63357298658
2356,152489.57348753937
2357,190452.55014149324
2358,198313.30152466192
2359,131106.68882518413
2360,117158.14473234187
2361,146698.1453479533
2362,269918.6363946024
2363,137448.51978642255
2364,154844.23873698467
2365,225012.40208724551
2366,190614.3542349303
2367,223419.89238194248
2368,213873.1377927513
2369,222809.07550066628
2370,167116.73398888102
2371,168667.9556399747
2372,190809.01408265962
2373,276715.9055615202
2374,328819.4993203115
2375,252402.02882107696
2376,300754.78535800497
2377,354167.0647636141
2378,147296.89413791522
2379,197531.2130423307
2380,145473.42020930737
2381,172201.6904392531
2382,206939.94437661365
2383,212941.0252123741
2384,254652.00630045237
2385,159133.72060602717
2386,134888.25578175182
2387,133493.77481827774
2388,101093.9162343233
2389,123132.72309093649
2390,145063.62567415266
2391,142046.7786629876
2392,117565.88139388229
2393,164179.8645897886
2394,144234.6567892354
2395,200186.75952925516
2396,140535.41773483736
2397,232002.80277208853
2398,132032.92882389057
2399,66758.49883010713
2400,63381.33385833181
2401,118103.69860661513
2402,136538.77041983753
2403,143559.58602026635
2404,149707.42985883035
2405,162008.6538046564
2406,139536.07348880087
2407,125998.70305366018
2408,153280.90788895488
2409,124321.26320482235
2410,167545.17123872554
2411,117597.33613744949
2412,155065.43230162223
2413,131799.91126601587
2414,151115.1320454342
2415,135125.1088769313
2416,130270.36594646581
2417,132483.45963516843
2418,131326.94337415922
2419,124400.60078757234
2420,125207.5504485743
2421,151414.58263652163
2422,110933.50424928503
2423,119287.65431903888
2424,152472.22596963978
2425,185053.8970615193
2426,132015.34226020152
2427,138917.28516339
2428,174945.2668731702
2429,111889.94712610535
2430,130629.70687371757
2431,110755.33932927545
2432,144314.62722622516
2433,143437.929529983
2434,137936.7160923375
2435,148571.70780029095
2436,107302.38039988629
2437,106443.65161597595
2438,124815.01079340538
2439,104615.98956503494
2440,123201.65572103612
2441,91663.57587720209
2442,99085.14432691541
2443,125806.28240814563
2444,130666.75757847729
2445,88342.50143447056
2446,139592.58934100115
2447,183016.52728715702
2448,128096.44448874335
2449,110926.75283374007
2450,150211.51137402613
2451,123213.38513109063
2452,199360.5878929672
2453,94338.53538054792
2454,116378.29730513717
2455,120350.95955179131
2456,131489.6457733212
2457,134292.05307543135
2458,127096.97841431668
2459,112952.72520405312
2460,135595.465730299
2461,129262.08874039724
2462,134305.63821313396
2463,124575.26655414386
2464,181929.49417205784
2465,143562.73948338983
2466,116165.18211468677
2467,129992.22506583689
2468,83944.02241078099
2469,81223.85544232928
2470,186194.32202848184
2471,215641.58446684017
2472,163250.6656244213
2473,109525.75139506979
2474,70921.82335246475
2475,225256.01398401306
2476,119534.32741597552
2477,128256.41259179237
2478,150403.42153053248
2479,102630.49308565786
2480,148364.3921042993
2481,123962.08328749637
2482,126379.27084277288
2483,111306.96428641843
2484,123668.01934467448
2485,123676.1265603879
2486,146333.72697595062
2487,162969.8009618582
2488,164234.1408803303
2489,152787.45298692194
2490,144227.59724653926
2491,90357.31404569074
2492,182579.76250451186
2493,151985.20372936432
2494,144522.3977049954
2495,94152.28636384197
2496,244465.56424021145
2497,158228.83745812872
2498,113723.698089792
2499,83768.45757508122
2500,123841.29116797025
2501,139672.07434486784
2502,143211.61131392804
2503,95279.77129599606
2504,178891.0180522969
2505,227002.8821363762
2506,260002.48434483842
2507,293338.13932884124
2508,260911.71559775225
2509,214035.80935513062
2510,219432.6219502186
2511,174769.89596156758
2512,204324.37240537396
2513,220346.28846433936
2514,252741.42859477107
2515,146296.85137645353
2516,175760.93632975197
2517,146478.36772880415
2518,151076.10188633078
2519,231511.845430137
2520,213790.81389082287
2521,186264.7467665071
2522,226975.27251739168
2523,121816.44697675978
2524,134249.23363537193
2525,141096.95547613926
2526,136051.3572342038
2527,116875.71720172823
2528,126899.04410296556
2529,134921.79473541482
2530,116222.29793857734
2531,257328.06327256782
2532,229483.57629975636
2533,194189.9458211045
2534,234944.48169722344
2535,309753.3923213637
2536,242866.98754068962
2537,239434.2506256405
2538,182768.85585119092
2539,186512.29705954078
2540,175837.56681553653
2541,179511.00320125543
2542,161366.71895115206
2543,121402.52965248242
2544,121889.2278434541
2545,136108.56142283964
2546,132993.70558691403
2547,138802.403001887
2548,146958.19828713924
2549,159298.30438683036
2550,1082250.636025253
2551,140512.95267419124
2552,126431.61767578585
2553,79462.4895590034
2554,97691.83727596122
2555,124571.38305910751
2556,101045.67642213796
2557,110578.16329677564
2558,146923.17012788058
2559,137320.5878495758
2560,147927.73384160723
2561,144587.61451937366
2562,140911.47896863337
2563,151753.6949631249
2564,201269.29890852977
2565,140132.82096815266
2566,154738.1973833301
2567,139728.5417503039
2568,208020.3475140609
2569,217669.63942170952
2570,114257.62290468308
2571,190487.2892062843
2572,141336.64725698557
2573,226520.27235063078
2574,284145.5221802365
2575,129331.9760102838
2576,114097.87283038706
2577,140624.19125329997
2578,83794.54856043536
2579,59919.88726571044
2580,105849.85711696249
2581,112189.22425916955
2582,113834.78993534474
2583,282916.68521805044
2584,174493.34632115223
2585,182174.9481296967
2586,228816.8903391034
2587,205799.24863761343
2588,143209.32263685483
2589,149795.96130025008
2590,201820.67651890044
2591,218843.52971859224
2592,210628.05240160343
2593,243314.3625150369
2594,175323.5514117304
2595,194647.56533020802
2596,303865.2819573193
2597,177383.20716229326
2598,287234.0865081728
2599,340266.37686357077
2600,161787.49186746607
2601,144017.68267545284
2602,86718.66690030624
2603,97271.65356807485
2604,92300.73841206149
2605,80714.68698328926
2606,146496.5785841267
2607,199100.6820809536
2608,192629.4402727567
2609,168692.12322301956
2610,108193.02611449425
2611,117908.7301767443
2612,158911.42011723336
2613,130684.12039628818
2614,123094.60590146313
2615,160442.70242871725
2616,146119.2701935369
2617,179786.51533581587
2618,211484.07951705097
2619,199603.31064099353
2620,189346.0202065477
2621,175423.29468491144
2622,180934.01705249937
2623,244936.12352918906
2624,307884.95175697206
2625,310790.4808701011
2626,173197.49381318202
2627,158593.86775635584
2628,475717.34947929496
2629,539194.6583776495
2630,369733.0499994877
2631,524191.76223955967
2632,426624.1713322055
2633,304478.86533720704
2634,426564.499772467
2635,157227.4607314511
2636,176591.0044983641
2637,176900.445603096
2638,270132.5800330607
2639,186161.64739816185
2640,153119.0664014581
2641,102461.1546422109
2642,190246.3901015578
2643,105863.85874568316
2644,125043.81568040748
2645,109809.05921831
2646,98022.82235909834
2647,103783.20089094604
2648,143606.34833637613
2649,150684.69987263542
2650,135220.52310142934
2651,140850.52568348343
2652,436883.44350184855
2653,257926.19798592394
2654,247771.58041614268
2655,402869.12918783684
2656,326346.39887955197
2657,369656.72218463704
2658,300991.3632756257
2659,295553.6161809315
2660,356020.50187490263
2661,359529.86775538465
2662,367549.9672570176
2663,285977.2728594851
2664,263079.05894796527
2665,323645.9218965964
2666,286352.0179019455
2667,170190.8633265238
2668,178200.51714548725
2669,182114.4906395981
2670,289592.5607481437
2671,185477.49646705785
2672,195215.8395184487
2673,207158.2059846145
2674,192452.93757849274
2675,170731.65986826413
2676,194303.8227215264
2677,195503.58613435185
2678,252840.34324175984
2679,270524.64971006603
2680,279819.1045507379
2681,402551.122162246
2682,315805.78107296396
2683,530134.850471518
2684,308186.27909470594
2685,326384.50633674156
2686,256998.54958426507
2687,318094.4979340663
2688,215712.38255778098
2689,209223.84490468807
2690,460638.07982235146
2691,186629.6800676673
2692,135897.11989340698
2693,202106.63402661486
2694,133036.0781781069
2695,191308.71417269102
2696,181631.16757746082
2697,182932.23282947484
2698,194449.22796562797
2699,171902.22472585933
2700,162711.26043720418
2701,155092.21356337582
2702,111246.94728331707
2703,120509.79731476714
2704,137515.99591405998
2705,116808.33875678983
2706,111819.52048680677
2707,124931.94858013313
2708,132660.34959514195
2709,106690.36754023962
2710,125668.9374594443
2711,280556.6458882121
2712,370394.35536194243
2713,172624.92012107235
2714,151038.75866001128
2715,172252.09731505843
2716,145117.27260865128
2717,190313.09100636648
2718,224836.00224442256
2719,153962.86845918963
2720,172626.61607171872
2721,133589.35592238847
2722,157195.2479841865
2723,138342.64637166445
2724,126466.89698499985
2725,130978.25032193391
2726,152057.7708276056
2727,168322.92626175587
2728,177238.0962786144
2729,147406.2020611841
2730,148429.35075752076
2731,130721.0461709072
2732,135578.94498121468
2733,157578.18323192885
2734,148660.68563678642
2735,141982.30882004538
